NumTrajs,MeanKL,AverageReturn,Entropy,Iteration,LossBefore,Perplexity,MaxReturn,AverageDiscountedReturn,StdReturn,LossAfter,ExplainedVariance,MaxKL,MinReturn
20,4.771296142882449e-05,200.0,0.527671240892,150,0.00800145353793012,1.69498050771,200.0,86.6020325142,0.0,0.00805373550360149,0.994625817876,0.0002506263125089149,200.0
20,0.00022101596965056923,200.0,0.525355898519,151,-0.0031202621635042812,1.69106058725,200.0,86.6020325142,0.0,-0.0035077353761678092,0.99997438381,0.0007448465574835007,200.0
20,2.715811993461771e-06,200.0,0.517917764643,152,0.0018124995592408723,1.67852891611,200.0,86.6020325142,0.0,0.0017587203644895987,0.999975256862,3.1902238799557704e-05,200.0
21,3.305201026864269e-05,197.333333333,0.515315875918,153,0.00044132146532377517,1.6741672474,200.0,86.1419670991,10.8598576389,-0.0002469991993734087,0.96945255465,0.0004018047892366313,149.0
20,0.0004374624881552328,200.0,0.520030078122,154,-0.015436215378287968,1.68207824269,200.0,86.6020325142,0.0,-0.01615388016030794,0.994659201365,0.001965952811738527,200.0
20,0.00024493864315670497,200.0,0.527542945056,155,0.0027081890596957077,1.69476306272,200.0,86.6020325142,0.0,0.0027038122919715375,0.999974539217,0.0012955605564377998,200.0
21,0.00032756447077441784,197.142857143,0.519602863008,156,-0.0034835715222262618,1.68135978692,200.0,86.0740057324,12.7775313,-0.004723265265696904,0.961639929049,0.0021577020189126536,140.0
20,0.0005420450641634213,200.0,0.521158294402,157,0.005315960714832844,1.68397706169,200.0,86.6020325142,0.0,0.005276305034137591,0.980016276304,0.002246614785628001,200.0
20,9.29045223429149e-05,200.0,0.514444832866,158,-0.0023765428060281858,1.67270961058,200.0,86.6020325142,0.0,-0.002416167199939277,0.999974801502,0.0007234113795288565,200.0
20,0.0020262791993435236,200.0,0.520052055301,159,-0.006550537645566189,1.68211521043,200.0,86.6020325142,0.0,-0.008324877184013727,0.99997344453,0.006958383171181096,200.0
20,0.001105114478571548,200.0,0.53032134365,160,-0.00894932697110172,1.69947833745,200.0,86.6020325142,0.0,-0.008560281138365978,0.999974719851,0.003942124741253404,200.0
20,0.0033056949056910205,200.0,0.515743204574,161,-0.0037531478211562993,1.67488281992,200.0,86.6020325142,0.0,-0.005392483500391009,0.999974826319,0.011784351878397548,200.0
20,0.0027580760291401403,200.0,0.520446686471,162,0.0013841814269860376,1.68277915653,200.0,86.6020325142,0.0,0.0016260491104986214,0.999972330837,0.009427931421631272,200.0
20,0.0016340439673790017,200.0,0.515185814843,163,-0.003296341942106139,1.67394951757,200.0,86.6020325142,0.0,-0.0029771734066603487,0.999972356249,0.00569993368786522,200.0
20,0.0027767528282138143,200.0,0.52529744644,164,0.007845407063185112,1.69096174413,200.0,86.6020325142,0.0,0.0068591383683171475,0.999970599504,0.009660246392400929,200.0
20,0.0011938662652305036,200.0,0.522048181568,165,-0.01017364931375122,1.68547627823,200.0,86.6020325142,0.0,-0.00971288893329166,0.999972808921,0.0042601417345295295,200.0
20,0.0009077709422609436,200.0,0.53299148133,166,-0.0046033462582820255,1.70402224233,200.0,86.6020325142,0.0,-0.004626019744164666,0.999973365851,0.0031690579433501856,200.0
20,1.0199023526153405e-05,200.0,0.517824073495,167,-0.0073389803840261565,1.67837166018,200.0,86.6020325142,0.0,-0.007400523807588402,0.999971305077,0.00010569769930820865,200.0
21,4.2969968557256955e-05,198.523809524,0.513067223465,168,-0.01620927119653879,1.6704068566,200.0,86.3688094502,6.601724505,-0.016296241140736575,0.986344439033,0.00021663996528395978,169.0
20,3.4242477070346805e-05,200.0,0.522979298654,169,-0.01331956445643191,1.68704638485,200.0,86.6020325142,0.0,-0.013535918280406607,0.998967773403,0.0001847582657180033,200.0
20,7.612493379416931e-05,200.0,0.526866896341,170,0.0022220273569851074,1.69361770753,200.0,86.6020325142,0.0,0.0020409438288402156,0.999973075528,0.0005151947927352109,200.0
21,0.0009592134368466481,198.285714286,0.513856881502,171,-0.014992807793809636,1.67172642774,200.0,86.3266272049,7.4459503672,-0.016338649146944047,0.983300716776,0.0036362031692900795,165.0
20,0.00016009537319192841,200.0,0.524134539461,172,0.0035402932245354748,1.68899645587,200.0,86.6020325142,0.0,0.0038422337289917624,0.992081794606,0.0007341795203212841,200.0
20,0.0007384272422096868,200.0,0.527298982229,173,0.0019510390371869665,1.69434965396,200.0,86.6020325142,0.0,0.0014745483773387065,0.999972387732,0.0025136215338420684,200.0
22,0.0002684489403995704,190.5,0.520044430798,174,-0.008440811159425523,1.68210238519,200.0,84.290533285,30.4507799572,-0.008370972942262673,0.865504646255,0.001116258600032765,79.0
20,0.0024996305835359276,200.0,0.524950008984,175,-0.03321505478863691,1.69037434274,200.0,86.6020325142,0.0,-0.03632201682868971,0.984406966016,0.008889718496809411,200.0
20,0.00240834053286506,200.0,0.522294514778,176,-0.003801824914215099,1.68589151815,200.0,86.6020325142,0.0,-0.0038854799430938637,0.999960029292,0.007585243518436355,200.0
20,0.0031192066519062723,200.0,0.535845302149,177,-0.00613902883120697,1.70889216211,200.0,86.6020325142,0.0,-0.006487680320357557,0.999974177394,0.009882917201910285,200.0
21,0.001840011515167215,198.476190476,0.525663771063,178,-0.00248827093772751,1.69158129853,200.0,86.3600092328,6.81468336,-0.002275220497710019,0.985661629493,0.006138979515744762,168.0
20,0.0008305387364488712,200.0,0.528400600978,179,-0.0038863399182975772,1.69621720979,200.0,86.6020325142,0.0,-0.003663322407049206,0.993205970803,0.002665896638095376,200.0
20,0.0018594830432367702,200.0,0.518530908379,180,0.004280915013085144,1.67955841119,200.0,86.6020325142,0.0,0.0033827332904271057,0.999974120397,0.006036747496662553,200.0
20,0.002745647595657501,200.0,0.523835784966,181,-0.005819258041521541,1.68849193595,200.0,86.6020325142,0.0,-0.006580459296173216,0.999974224314,0.008255477190726182,200.0
20,0.009260918760601549,200.0,0.531931096141,182,-0.009156218312104732,1.70221628006,200.0,86.6020325142,0.0,-0.014759869554102576,0.999977665484,0.027238348086341943,200.0
21,0.0036659845869822234,198.857142857,0.528775772644,183,-0.007451445888985618,1.69685370181,200.0,86.4398472433,3.24089514803,-0.00593839583114672,0.995934825922,0.011628550441302982,188.0
21,0.0008010340759383134,196.285714286,0.535144155962,184,0.006945543245182291,1.70769439884,200.0,86.0089177602,10.2592251501,0.007709215550494915,0.974216169891,0.002762318424568158,154.0
23,0.00032737092241154315,180.956521739,0.535089385642,185,-0.0104616909751243,1.70760087043,200.0,82.8383662506,28.7348875379,-0.011417070255058217,0.890174944002,0.0016719879473512354,65.0
21,0.0009345004145015838,195.857142857,0.525994479667,186,-0.01416509633973083,1.69214081153,200.0,86.0067503183,5.9624676442,-0.015140578627444865,0.966353359341,0.0037743745498767176,182.0
21,0.0021206462492466584,191.761904762,0.530330379225,187,0.000668987523172644,1.69949369329,200.0,84.871618846,23.5147466637,-0.00033647168055914536,0.90806543658,0.007735569726978232,89.0
21,0.004103584494516918,198.857142857,0.53168304646,188,-0.016434011946404703,1.70179409821,200.0,86.4279955807,5.11101252,-0.01917478804877654,0.960474378371,0.01369384734605715,176.0
20,0.0018367215013505368,200.0,0.529637130682,189,-0.022580344137401228,1.69831593005,200.0,86.6020325142,0.0,-0.0217492369699686,0.998567266581,0.006151470758611929,200.0
20,0.002708003447371165,200.0,0.535588525119,190,-0.006358541732660494,1.70845341419,200.0,86.6020325142,0.0,-0.007040783015144231,0.999977178823,0.008167921782495938,200.0
20,0.004443219290502878,200.0,0.537555273704,191,-0.004286268240437884,1.71181681893,200.0,86.6020325142,0.0,-0.005882134403288154,0.999978890427,0.014184848744664802,200.0
20,0.001333354631882182,200.0,0.53203168986,192,-0.006896935239981019,1.70238752093,200.0,86.6020325142,0.0,-0.005978301137205719,0.999974548321,0.004755730960936379,200.0
20,0.0004020745148589769,200.0,0.526759016018,193,-4.96631663663672e-05,1.69343500936,200.0,86.6020325142,0.0,0.0002600279573177849,0.99997485228,0.0017499202579200415,200.0
21,0.002530649850639978,199.238095238,0.526128306381,194,-0.010246372099787392,1.69236728033,200.0,86.4907296225,3.40734168,-0.012460572516173326,0.995773943969,0.009132168449510869,184.0
20,0.004129963608592243,200.0,0.52868011609,195,-0.020014368291128935,1.6966913944,200.0,86.6020325142,0.0,-0.021357639883498,0.99983079479,0.013401365582196859,200.0
21,0.004168591925146926,196.0,0.52332347368,196,-0.0040087326731629205,1.68762712402,200.0,85.9256073585,12.5735928873,-0.00440898727818636,0.955512480554,0.014714835335486717,150.0
21,0.0006304280375112767,198.476190476,0.530455643779,197,-0.01275846054789206,1.69970659294,200.0,86.3600092328,6.81468336,-0.011972957382193028,0.974661229806,0.002877044047629951,168.0
20,0.0002601392189734587,200.0,0.519048514466,198,-0.01199091844058399,1.68042798587,200.0,86.6020325142,0.0,-0.011986767041224995,0.998580188447,0.0013186481903028312,200.0
21,5.077339277306286e-05,199.619047619,0.51851945297,199,0.00048051329123772335,1.67953917127,200.0,86.5490868364,1.49526842553,0.00042722119323343466,0.999100572422,0.0004182125963364536,193.0
20,3.2172982860632735e-05,200.0,0.523206262613,200,-0.01670869322592477,1.68742932704,200.0,86.6020325142,0.0,-0.0167951953577945,0.999812568628,0.00015118702089242722,200.0
21,5.807202471902229e-05,194.904761905,0.527454070861,201,-0.013417527906618189,1.69461244871,200.0,85.678848139,16.1005908259,-0.013612830898906126,0.935645693619,0.00034146509904447835,135.0
20,0.000278209290665772,200.0,0.525727064608,202,-0.009696933638392824,1.69168836809,200.0,86.6020325142,0.0,-0.010390904817920307,0.995220390753,0.0015242713353289007,200.0
20,5.2951942078580356e-05,200.0,0.530812173004,203,-0.012962823770572611,1.70031269606,200.0,86.6020325142,0.0,-0.013324823620304894,0.999973932205,0.000626432100639368,200.0
20,0.0014716872423194802,200.0,0.523396225538,204,0.0044114318487458335,1.6877499065,200.0,86.6020325142,0.0,0.00304089598776809,0.999974240071,0.0057285281127514645,200.0
20,0.0009736746635532023,200.0,0.516728382331,205,-0.002956832604614736,1.67653369029,200.0,86.6020325142,0.0,-0.0027311636758075224,0.999973385893,0.004099581956914046,200.0
20,7.852532095059111e-05,200.0,0.52148095608,206,-0.010059711328552087,1.68452050422,200.0,86.6020325142,0.0,-0.010556062009211343,0.999974281132,0.0009913333128660391,200.0
20,0.0006934150492529434,200.0,0.528197652962,207,0.0002503854479684894,1.6958730008,200.0,86.6020325142,0.0,-0.00040107136089583445,0.999972265473,0.0032218079353594845,200.0
21,0.0013965872457924868,198.666666667,0.51763461782,208,-0.010431666984096656,1.67805371326,200.0,86.3946856004,5.96284794,-0.011370560257837834,0.988516449577,0.00546006596063027,172.0
20,0.004800969201635188,200.0,0.514066357214,209,-0.0072209157203766165,1.6720766505,200.0,86.6020325142,0.0,-0.009964126461206426,0.984718241784,0.018554306766706677,200.0
20,0.004189185183582094,200.0,0.511965730746,210,-0.0019765285771000205,1.66856792858,200.0,86.6020325142,0.0,-0.0021939004017558893,0.999972710122,0.01703150757267516,200.0
20,0.006702859012730447,200.0,0.5209877446,211,7.622802113962764e-05,1.68368988422,200.0,86.6020325142,0.0,-0.000987949101253406,0.999973578386,0.025875961398478378,200.0
20,0.0006087482785189913,200.0,0.52202222979,212,0.004964368745696181,1.68543253769,200.0,86.6020325142,0.0,0.005874134051708766,0.999973828666,0.003005481429201283,200.0
21,5.879487499942055e-05,199.285714286,0.522096484074,213,-0.009946401709755297,1.68555769293,200.0,86.498222636,3.194382825,-0.009919688488590098,0.996239057718,0.0005394454510177157,185.0
20,9.026017833113403e-05,200.0,0.514967288251,214,-0.023353750632812822,1.67358375505,200.0,86.6020325142,0.0,-0.023357233560559,0.999813337943,0.0006915761059057696,200.0
20,0.0016211742346047186,200.0,0.515466261963,215,0.0021594485346021954,1.67441903772,200.0,86.6020325142,0.0,0.001174043546549189,0.999972344938,0.008304638267338155,200.0
20,0.0015619181522197802,200.0,0.511609504783,216,-0.0013347355899540347,1.66797364722,200.0,86.6020325142,0.0,-0.0013114964410743382,0.999975127399,0.006553769031639185,200.0
20,1.9159729381738378e-05,200.0,0.538586123221,217,0.0031995111111995525,1.71358235431,200.0,86.6020325142,0.0,0.003248533578205979,0.999975307604,0.00011862888601432697,200.0
20,3.175518179764495e-05,200.0,0.52325285656,218,-0.005226052365525177,1.68750795286,200.0,86.6020325142,0.0,-0.0053514039806026635,0.999972805577,0.00016433968801657026,200.0
20,0.00010712029318803905,200.0,0.520823974779,219,-0.0040390819566743065,1.68341416921,200.0,86.6020325142,0.0,-0.0043368489178930375,0.999973975471,0.0008545592779889075,200.0
20,0.0012523326242191918,200.0,0.519795182179,220,-0.004584228988857018,1.68168317574,200.0,86.6020325142,0.0,-0.005403589431892439,0.999975863841,0.007346549583669912,200.0
20,0.0009843864833919273,200.0,0.523683502244,221,0.0022710815747818726,1.68823482738,200.0,86.6020325142,0.0,0.00193641345903615,0.999975054158,0.008935933281466607,200.0
20,0.00016344963882157038,200.0,0.525778172915,222,-0.0014847517534414584,1.69177482963,200.0,86.6020325142,0.0,-0.0019598551299071705,0.999976306114,0.0010755971923278422,200.0
20,5.225827657053006e-05,200.0,0.520012089206,223,-0.012029250256869824,1.6820479842,200.0,86.6020325142,0.0,-0.012070201962650587,0.999976949871,0.000634026033002718,200.0
20,0.0006810192857325411,200.0,0.533760992653,224,0.007154859837380007,1.70533401138,200.0,86.6020325142,0.0,0.006828721920665943,0.999978119819,0.002971683916184825,200.0
20,0.0009756194530328457,200.0,0.519262275146,225,-0.007560478681294886,1.6807872337,200.0,86.6020325142,0.0,-0.007710799901380763,0.999978674166,0.005253988048776248,200.0
20,0.0050474397715718,200.0,0.515896409904,226,-0.001618459934313247,1.67513944055,200.0,86.6020325142,0.0,-0.003812141225658353,0.999975614862,0.03117060318798598,200.0
20,0.022714282179963713,200.0,0.518850893943,227,-0.0030680466712773584,1.68009593163,200.0,86.6020325142,0.0,-0.009588463172144684,0.99997511476,0.14601924458972834,200.0
20,0.0314261444788373,200.0,0.520909419465,228,-0.0065051472682362286,1.68355801415,200.0,86.6020325142,0.0,-0.005451183704559104,0.999974417968,0.1783502325586146,200.0
20,0.051429889659264,200.0,0.509534397142,229,-0.009225588034590974,1.66451601108,200.0,86.6020325142,0.0,-0.01410666276083814,0.99997550042,0.2609868132287637,200.0
20,0.01700998746407372,200.0,0.506012716719,230,-0.010954642455874108,1.65866442739,200.0,86.6020325142,0.0,-0.005907028414769412,0.999967238664,0.10054278624305332,200.0
20,0.03481405593797033,200.0,0.506280703937,231,-0.008530652928644794,1.65910898782,200.0,86.6020325142,0.0,-0.01173668718037373,0.999973697084,0.2200168142533097,200.0
21,0.03627126214177291,199.19047619,0.500179746485,232,-0.0034233362683319495,1.64901764919,200.0,86.4831609221,3.620300535,-0.0026758689788472906,0.995274880939,0.19912803282754668,183.0
20,0.035701626053268994,200.0,0.514860647762,233,-0.038759055405862296,1.67340529278,200.0,86.6020325142,0.0,-0.046074446225497896,0.99953980672,0.1866574837739384,200.0
20,0.0217484607671598,200.0,0.499236097117,234,-0.015523681417278832,1.6474622887,200.0,86.6020325142,0.0,-0.014343812337839225,0.999974653088,0.11133124539355047,200.0
20,0.002081990258554896,200.0,0.508998767588,235,-0.000408341524003532,1.66362468585,200.0,86.6020325142,0.0,0.0005419861224649154,0.999979803852,0.012831975502647336,200.0
20,0.009659588114984009,200.0,0.50705504082,236,0.004319149864958555,1.66039419463,200.0,86.6020325142,0.0,0.0030113888794884133,0.999981662177,0.051242065578707946,200.0
21,0.015455522530008634,198.19047619,0.503373941158,237,-0.006516715521330045,1.65429335391,200.0,86.3053094706,8.09243649,-0.006843467507250368,0.980751675593,0.10586185511629154,162.0
21,0.0009550264481503857,196.476190476,0.510286641766,238,-0.004344073275837572,1.66576860537,200.0,85.8978371776,15.75895527,-0.006156093129612854,0.9467863163,0.006866079645743733,126.0
21,0.006729756455744637,198.571428571,0.507968807164,239,-0.0140755853907163,1.66191210036,200.0,86.3775216653,6.38876565,-0.018251772749560358,0.97864078009,0.03917564879262134,170.0
20,0.020303150433746208,200.0,0.516778736847,240,-0.03068421201101798,1.67661811346,200.0,86.6020325142,0.0,-0.032335149371956674,0.998132935579,0.09402274211177497,200.0
20,0.09828575250443654,200.0,0.516861770448,241,0.008267390284338531,1.67675733488,200.0,86.6020325142,0.0,-0.02455167061903313,0.999988769918,0.40540499079745557,200.0
23,0.07967141264696141,180.565217391,0.514544245718,242,-0.005690857619095501,1.67287590767,200.0,80.7865425152,46.3501100669,0.0006936620013809188,0.851697150061,0.3650853547582136,23.0
23,0.03393600553226554,179.826086957,0.524001713336,243,-0.014181133372188038,1.68877212791,200.0,82.748776027,26.628935184,-0.009102808344901332,0.905144076188,0.1740737909228345,64.0
27,0.006950021252069174,150.444444444,0.517323368389,244,-0.012263658803109744,1.67753150127,191.0,75.2981816382,41.5579321959,-0.009250641454461389,0.79423499266,0.029795479448300938,38.0
27,0.00654394111910006,152.037037037,0.520810393078,245,-0.0033298534242034916,1.68339130574,177.0,76.9955006549,28.2927571958,-0.012016964949477205,0.912715417503,0.04435873260734441,21.0
25,0.02496553158093326,161.48,0.51573050459,246,-0.01178558805703726,1.67486154907,188.0,78.9131031925,29.8651904397,-0.0216027814926482,0.922863065135,0.18229373752064781,27.0
24,0.030911101331806804,173.333333333,0.530442077967,247,0.00195557834736713,1.6996835352,196.0,80.9620164977,31.8808545822,-0.0022907633060102045,0.930758715976,0.1897898650531464,24.0
22,0.05040334319854953,189.363636364,0.522633530104,248,-0.011973472986301057,1.68646315811,200.0,84.9585473963,12.701272143,-0.031476715415156536,0.972729419722,0.3162442700744706,145.0
21,0.03462750525346133,191.666666667,0.523320961326,249,-0.008110790065539055,1.68762288411,200.0,84.8786123287,23.4446325126,-0.00688541911833636,0.895506144425,0.17548983762544354,93.0
