Perplexity,MeanKL,ExplainedVariance,Iteration,AverageDiscountedReturn,Entropy,LossBefore,LossAfter,NumTrajs,MinReturn,AverageReturn,StdReturn,MeanKLBefore,dLoss,MaxReturn
1.60970290126,0.00546907034059,0.999570643768,143,86.6020325142,0.476049628591,3.13526982154e-16,-0.0230938361061,20,200.0,200.0,0.0,2.14235612791e-18,0.0230938361061,200.0
1.63375282762,0.00575683657885,0.999984661762,144,86.6020325142,0.490879716711,-2.67563748935e-17,-0.00623916107992,20,200.0,200.0,0.0,-1.5561062939e-18,0.00623916107992,200.0
1.64772527457,0.00606578324488,0.994240589474,145,86.4548394416,0.49939571527,-2.59491635193e-16,-0.0114878230036,21,181.0,199.0,4.04733892588,6.74576719117e-19,0.0114878230036,200.0
1.6482522635,0.00412203026881,0.996757896558,146,86.3873855526,0.499715492286,5.48054445833e-17,-0.00645507057789,21,181.0,198.523809524,4.46807775457,-3.37683393818e-19,0.00645507057789,200.0
1.65574627968,0.00504487899119,0.997824601428,147,86.6020325142,0.504251831471,6.68909372337e-17,-0.00485592852728,20,200.0,200.0,0.0,-3.57303390743e-19,0.00485592852728,200.0
1.6240428767,1.66720323131e-18,0.999987072135,148,86.6020325142,0.4849186433,1.33226762955e-18,1.33226762955e-18,20,200.0,200.0,0.0,1.66720323131e-18,0.0,200.0
1.63480375608,0.00596935987006,0.999985038694,149,86.6020325142,0.491522770285,4.97379915032e-17,-0.00500669515782,20,200.0,200.0,0.0,-3.10543963139e-19,0.00500669515782,200.0
1.66394340358,1.05676693786e-19,0.999985540909,150,86.6020325142,0.509190329547,-1.93178806285e-17,-1.93178806285e-17,20,200.0,200.0,0.0,1.05676693786e-19,0.0,200.0
1.64372817652,0.00378246760557,0.99502799714,151,86.4313788416,0.496966940213,-1.17284758086e-16,-0.0040683058146,21,185.0,198.80952381,3.63343006799,9.31811766771e-19,0.0040683058146,200.0
1.64465355867,0.00551306158759,0.999172556144,152,86.6020325142,0.497529759404,8.2246709443e-17,-0.0337082382364,20,200.0,200.0,0.0,-5.41205020514e-19,0.0337082382364,200.0
1.65291189681,0.00357096846047,0.995085129985,153,86.4569899987,0.502538518455,-4.35254116655e-16,-0.0141448511614,21,183.0,199.0,3.67747325263,-3.98030212944e-19,0.0141448511614,200.0
1.62734410596,0.00868981024145,0.976816263207,154,86.0057453002,0.486949303082,5.97004179221e-17,-0.00412938997322,21,158.0,196.238095238,10.1507905482,2.65001225675e-19,0.00412938997322,200.0
1.63720320228,-8.66495181009e-19,0.950674468625,155,83.2407702117,0.492989421583,1.24847121615e-16,1.24847121615e-16,22,18.0,190.545454545,37.9565867715,-8.66495181009e-19,0.0,200.0
1.63325723112,0.00668840968003,0.991806412024,156,86.366397091,0.490576322169,3.6768475926e-16,-0.0116958549493,21,183.0,198.380952381,4.69524775426,4.62138046597e-18,0.0116958549493,200.0
1.64118312775,0.00491331186488,0.996697742509,157,86.4177850055,0.4954174011,6.97048723824e-17,-0.00477765697104,21,184.0,198.714285714,3.74347504896,9.87355202339e-19,0.00477765697104,200.0
1.63899007647,0.0025368313062,0.974095333122,158,86.0743085988,0.494080245119,-1.99474727367e-16,-0.00407390339894,21,155.0,196.761904762,10.350545244,2.63539722518e-18,0.00407390339894,200.0
1.62365779077,0.00449377677107,0.991344227157,159,86.2001360236,0.484681499568,3.46706866826e-16,-0.00367549800107,21,173.0,197.285714286,6.51841974089,2.20053362928e-18,0.00367549800107,200.0
1.6372549751,0.00292698465649,0.99224187556,160,86.2203008941,0.493021043807,-6.98642515979e-17,-0.00416021352999,21,176.0,197.428571429,6.50692984859,1.4265822155e-18,0.00416021352999,200.0
1.63464392251,-1.8870086624e-18,0.995730463833,161,86.5559318334,0.491424996234,-3.1085185569e-16,-3.1085185569e-16,21,194.0,199.666666667,1.28483214888,-1.8870086624e-18,0.0,200.0
1.64918003121,0.00729204372735,0.999906788269,162,86.6020325142,0.50027821361,-2.56961119049e-16,-0.016197399802,20,200.0,200.0,0.0,-2.51659446598e-18,0.016197399802,200.0
1.63626262679,0.00395687076922,0.964492849663,163,86.0381665396,0.492414755121,1.35087441892e-16,-0.00773543116161,21,151.0,196.619047619,11.2227498136,-9.18677884499e-19,0.00773543116161,200.0
1.64454815214,0.00196666285501,0.988539321647,164,86.4115079732,0.497465666936,-3.12798820546e-17,-0.00453230271595,21,174.0,198.761904762,5.53693023,2.32227979476e-18,0.00453230271595,200.0
1.63760823921,0.00315199626491,0.9933134376,165,86.3316037858,0.493236786624,-1.06620889703e-16,-0.00831792006747,21,176.0,198.19047619,5.78684096418,2.98104663948e-19,0.00831792006747,200.0
1.63862723327,1.06414326578e-18,0.995813848954,166,86.5056407193,0.493858838428,-5.96327149682e-16,-5.96327149682e-16,21,186.0,199.333333333,2.98142397,1.06414326578e-18,0.0,200.0
1.63754380629,6.22327019906e-19,0.998866102258,167,86.5362053388,0.493197440104,3.06622931765e-16,3.06622931765e-16,21,194.0,199.523809524,1.49981102362,6.22327019906e-19,0.0,200.0
1.63756724303,0.00350539908509,0.976565807646,168,86.2371812221,0.493211752128,-3.41730922207e-16,-0.00504021477184,21,155.0,197.857142857,9.583148475,1.4700717096e-18,0.00504021477184,200.0
1.63773353154,0.00354646060057,0.98975854933,169,86.2437036092,0.493313293037,1.24960283085e-16,-0.00494024809994,21,175.0,197.619047619,6.77162279542,-1.44615751979e-18,0.00494024809994,200.0
1.6476838401,0.00607180536652,0.996388632839,170,86.6020325142,0.499370568482,-2.86548562656e-16,-0.00387774653437,20,200.0,200.0,0.0,1.39696842421e-18,0.00387774653437,200.0
1.64071482541,0.00266683153405,0.999914700188,171,86.5890785614,0.495132016022,-1.97396490133e-16,-0.00178446481739,21,198.0,199.904761905,0.42591771,1.41140527055e-18,0.00178446481739,200.0
1.64066846218,-1.5946688315e-18,0.998426493675,172,86.527452844,0.495103757681,-3.9568094166e-16,-3.9568094166e-16,21,189.0,199.476190476,2.342547405,-1.5946688315e-18,0.0,200.0
1.63197881425,0.00455988636064,0.997770480023,173,86.527452844,0.489793274996,1.04475988615e-16,-0.0177882184504,21,189.0,199.476190476,2.342547405,-5.98976442396e-19,0.0177882184504,200.0
1.64220255256,0.00358831517197,0.999842550827,174,86.6020325142,0.496038360644,3.64777652528e-17,-0.00425895510289,20,200.0,200.0,0.0,-3.44245701873e-19,0.00425895510289,200.0
1.64082054963,0.00182357789855,0.982495196929,175,86.3239104283,0.495196451851,-6.72892737367e-18,-0.00703163474916,21,164.0,198.285714286,7.66651878,-1.60104965609e-18,0.00703163474916,200.0
1.65617112545,0.00609165045408,0.99745272279,176,86.6020325142,0.50450838725,1.95399252334e-17,-0.0162441228961,20,200.0,200.0,0.0,5.60199339265e-19,0.0162441228961,200.0
1.64652483051,0.00283739868595,0.991047755595,177,86.2873213269,0.498666903502,-7.72398782178e-17,-0.00830530580271,21,186.0,197.80952381,4.80692999364,1.79988801257e-18,0.00830530580271,200.0
1.65328508898,0.00620443113459,0.995095334281,178,86.316543998,0.502764271589,2.71269208373e-16,-0.0108072428108,21,178.0,198.047619048,5.24155729745,9.91750890941e-19,0.0108072428108,200.0
1.65850366515,-9.07016413198e-19,0.998428584213,179,86.5486171268,0.505915789324,-2.96041817015e-16,-2.96041817015e-16,21,192.0,199.619047619,1.70367084,-9.07016413198e-19,0.0,200.0
1.64875870248,0.0046331935035,0.996969291862,180,86.4907296225,0.500022703263,5.35740986309e-17,-0.0124751512924,21,184.0,199.238095238,3.40734168,2.78516352167e-19,0.0124751512924,200.0
1.65547677241,0.00659149232253,0.96454968987,181,85.929427238,0.504089047349,3.12206931967e-16,-0.00920551411416,21,144.0,196.095238095,12.8948301265,-2.05309285241e-19,0.00920551411416,200.0
1.6564949177,8.25785611152e-19,0.985137103791,182,86.5561988564,0.504703874655,-1.78091105739e-16,-1.78091105739e-16,21,195.0,199.666666667,1.12687233964,8.25785611152e-19,0.0,200.0
1.64304356401,0.00623591678556,0.999775355062,183,86.5758615908,0.496550353623,-3.54975026177e-16,-0.00585744962375,21,196.0,199.80952381,0.85183542,1.61861980496e-18,0.00585744962375,200.0
1.62692481524,0.00359623844127,0.982648004226,184,86.2066902831,0.486691616497,-4.44745275072e-16,-0.00708991334235,21,170.0,197.428571429,7.7125218442,-2.2696792415e-19,0.00708991334235,200.0
1.64152032516,0.00282641449118,0.993597161853,185,86.5056407193,0.495622839947,5.92507940041e-17,-0.00378392376769,21,186.0,199.333333333,2.98142397,2.29496161202e-18,0.00378392376769,200.0
1.63295853864,0.00564060851231,0.999674177272,186,86.6020325142,0.490393423977,4.89941420767e-16,-0.00563681919314,20,200.0,200.0,0.0,-8.36627629875e-19,0.00563681919314,200.0
1.65028974399,0.00576000888453,0.999985024324,187,86.6020325142,0.500950874915,2.73114864058e-17,-0.00602823150363,20,200.0,200.0,0.0,1.7879624997e-18,0.00602823150363,200.0
1.64075419958,0.00239105848945,0.999987128588,188,86.6020325142,0.49515601392,1.08024700296e-16,-0.00380447402739,20,200.0,200.0,0.0,-8.49650675342e-19,0.00380447402739,200.0
1.65043231774,5.69240750616e-19,0.984967070406,189,86.2452383423,0.501037264345,3.95720939283e-16,3.95720939283e-16,21,172.0,197.619047619,6.60069397849,5.69240750616e-19,0.0,200.0
1.64917220765,0.00539265273732,0.994604380822,190,86.3837557193,0.500273469691,1.77039162094e-16,-0.00741667467098,21,178.0,198.523809524,4.97248665989,1.94192605249e-19,0.00741667467098,200.0
1.65516908357,0.00961104179622,0.997797745644,191,86.6020325142,0.50390316891,-1.22124532709e-17,-0.00148174177964,20,200.0,200.0,0.0,2.52125121071e-18,0.00148174177964,200.0
1.65925557284,0.00918186676719,0.999982283006,192,86.6020325142,0.506369051689,-1.40998324127e-17,-0.0067865811031,20,200.0,200.0,0.0,5.49377393256e-19,0.0067865811031,200.0
1.60203662952,0.0041050068843,0.999353196395,193,86.5623762622,0.471275713253,4.36465360754e-16,-0.00833303788069,21,194.0,199.714285714,1.27775313,1.90310703335e-19,0.00833303788069,200.0
1.60892711549,0.004116405095,0.942952153146,194,85.4950223867,0.475567568969,-3.02151382059e-16,-0.00414537674574,21,153.0,193.238095238,14.3391065734,-1.5446862275e-18,0.00414537674574,200.0
1.60331473108,0.00964453816796,0.984383709626,195,86.2420577366,0.472073193148,-1.94663742963e-16,-0.00359195236067,21,179.0,197.523809524,5.56022479521,-3.01388874602e-20,0.00359195236067,200.0
1.60712562733,0.00701628255981,0.99026788124,196,86.2236294911,0.474447258763,2.17091837634e-16,-0.00657684226629,21,170.0,197.476190476,6.75855047589,-1.1006688099e-18,0.00657684226629,200.0
1.61540415267,1.06785292913e-18,0.986476717445,197,86.3017027327,0.479585174699,1.12303021164e-16,1.12303021164e-16,21,163.0,198.142857143,7.86968695623,1.06785292913e-18,0.0,200.0
1.60038600869,0.00303077788838,0.952309422706,198,85.5197752123,0.470244855582,-4.26903939444e-17,-0.0028090342725,21,131.0,193.80952381,16.1086165869,-2.13169310501e-18,0.0028090342725,200.0
1.60785714204,0.00938750299439,0.985542222201,199,86.403139054,0.474902324795,-4.83145222315e-17,-0.00873682738873,21,173.0,198.714285714,5.749889085,2.14647132347e-18,0.00873682738873,200.0
1.60332136915,-2.76596908702e-19,0.99758600213,200,86.6020325142,0.472077333353,-1.81576975677e-16,-1.81576975677e-16,20,200.0,200.0,0.0,-2.76596908702e-19,0.0,200.0
1.60482782379,0.00210515901915,0.979127427502,201,86.286330838,0.473016475933,-7.01372053384e-16,-0.00748736592558,21,160.0,198.095238095,8.5183542,-7.28706692192e-19,0.00748736592558,200.0
1.60806668695,2.59661952822e-19,0.990512795894,202,86.6020325142,0.475032641882,-9.0483176507e-17,-9.0483176507e-17,20,200.0,200.0,0.0,2.59661952822e-19,0.0,200.0
1.60248559392,-1.74688225515e-18,0.999989115587,203,86.6020325142,0.47155592002,3.68594044176e-17,3.68594044176e-17,20,200.0,200.0,0.0,-1.74688225515e-18,0.0,200.0
1.59611531416,0.00494455224343,0.999987353922,204,86.6020325142,0.467572748399,1.82076576039e-17,-0.00510449578785,20,200.0,200.0,0.0,9.98364181859e-19,0.00510449578785,200.0
1.63898145393,0.009835343959,0.999989050866,205,86.6020325142,0.49407498422,-9.49240686055e-17,-0.00574232677926,20,200.0,200.0,0.0,7.53819792887e-19,0.00574232677926,200.0
1.61437530859,0.00397688461704,0.999992675883,206,86.6020325142,0.47894807602,-1.11022302463e-18,-0.00552849001031,20,200.0,200.0,0.0,4.97349475599e-19,0.00552849001031,200.0
1.6024794532,0.00496576153578,0.999986833587,207,86.6020325142,0.471552088015,3.5527136788e-17,-0.00588376523627,20,200.0,200.0,0.0,-4.95064916336e-19,0.00588376523627,200.0
1.59452251061,1.24001747992e-18,0.999987202099,208,86.6020325142,0.466574325028,7.54951656745e-18,7.54951656745e-18,20,200.0,200.0,0.0,1.24001747992e-18,0.0,200.0
1.59916941759,0.00435762726236,0.999986391727,209,86.6020325142,0.46948438045,-9.65894031424e-18,-0.00545253960981,20,200.0,200.0,0.0,-1.2837965932e-18,0.00545253960981,200.0
1.58827902452,0.00583549491321,0.999985468289,210,86.6020325142,0.462651055528,8.10462807976e-18,-0.00598602549175,20,200.0,200.0,0.0,5.48437506714e-19,0.00598602549175,200.0
1.5742780047,0.00509546397576,0.99999091881,211,86.6020325142,0.453796757459,-2.93098878501e-17,-0.00560796698237,20,200.0,200.0,0.0,1.83653020795e-18,0.00560796698237,200.0
1.57299363471,0.00809302738027,0.999985465959,212,86.6020325142,0.452980577477,-2.44249065418e-17,-0.00629116391638,20,200.0,200.0,0.0,1.02104276075e-18,0.00629116391638,200.0
1.56920369876,0.00573153483281,0.99998771973,213,86.6020325142,0.450568292453,-2.79776202206e-17,-0.00457766498026,20,200.0,200.0,0.0,1.18892627357e-18,0.00457766498026,200.0
1.53961852205,0.00594674384156,0.999987482085,214,86.6020325142,0.431534672785,-4.69624339416e-17,-0.00492778347492,20,200.0,200.0,0.0,-4.55721844028e-19,0.00492778347492,200.0
1.54585495229,0.00435214509391,0.999986425576,215,86.6020325142,0.435577124478,-2.70894418009e-17,-0.00336116940943,20,200.0,200.0,0.0,1.37842029755e-18,0.00336116940943,200.0
1.55475318482,1.38308994911e-19,0.999980577238,216,86.6020325142,0.441316809443,-4.98490138057e-17,-4.98490138057e-17,20,200.0,200.0,0.0,1.38308994911e-19,0.0,200.0
1.5327742247,0.0054472267998,0.999986873981,217,86.6020325142,0.427079312264,-1.18793863635e-17,-0.00583550906441,20,200.0,200.0,0.0,-3.31084493919e-19,0.00583550906441,200.0
1.53813294416,0.00771663969789,0.999984677622,218,86.6020325142,0.430569306986,-3.67483821151e-17,-0.00698755534194,20,200.0,200.0,0.0,1.62848174166e-18,0.00698755534194,200.0
1.53889289206,0.00594498901998,0.999989927607,219,86.6020325142,0.431063256634,-1.35780275912e-16,-0.00710336058968,20,200.0,200.0,0.0,-1.34219188294e-18,0.00710336058968,200.0
1.53500305795,0.0083760934467,0.999991609606,220,86.6020325142,0.428532373188,6.98330282489e-17,-0.00750498513802,20,200.0,200.0,0.0,-1.58617590684e-19,0.00750498513802,200.0
1.54229215144,0.0069140526308,0.999989138564,221,86.6020325142,0.43326971987,3.00870439673e-17,-0.00618964223435,20,200.0,200.0,0.0,-5.91982883244e-20,0.00618964223435,200.0
1.53641251038,0.00621197702362,0.999987324998,222,86.6020325142,0.429450160117,-4.34097202628e-17,-0.00828078225807,20,200.0,200.0,0.0,-8.16427864726e-19,0.00828078225807,200.0
1.54459730943,-8.93649873553e-19,0.999986793958,223,86.6020325142,0.434763235229,-8.21565038223e-18,-8.21565038223e-18,20,200.0,200.0,0.0,-8.93649873553e-19,0.0,200.0
1.53377829205,4.00254513472e-19,0.999986738503,224,86.6020325142,0.4277341632,2.33513208769e-15,2.33513208769e-15,20,200.0,200.0,0.0,4.00254513472e-19,0.0,200.0
1.52472556184,0.00784953853475,0.999984635899,225,86.6020325142,0.421814434418,2.03281835809e-16,-0.00462394465153,20,200.0,200.0,0.0,8.56764919273e-19,0.00462394465153,200.0
1.5261876505,0.00298375037635,0.999989055526,226,86.6020325142,0.422772894176,-5.14033260401e-17,-0.00458988870568,20,200.0,200.0,0.0,-1.61522537849e-18,0.00458988870568,200.0
1.54004186922,2.45575328606e-18,0.999988389142,227,86.6020325142,0.431809603864,-3.80251385934e-17,-3.80251385934e-17,20,200.0,200.0,0.0,2.45575328606e-18,0.0,200.0
1.54978862627,2.46434117879e-19,0.999989636731,228,86.6020325142,0.438118551482,-4.4408920985e-18,-4.4408920985e-18,20,200.0,200.0,0.0,2.46434117879e-19,0.0,200.0
1.5432800158,0.00599339810396,0.999989474304,229,86.6020325142,0.433910031838,1.38888900381e-16,-0.00468368650326,20,200.0,200.0,0.0,7.09800209079e-19,0.00468368650326,200.0
1.54949948161,0.00178240668846,0.999989703827,230,86.6020325142,0.43793196369,-2.44027020813e-16,-0.00251472509921,20,200.0,200.0,0.0,-1.73439014706e-18,0.00251472509921,200.0
1.56083935909,0.00264389176441,0.999985448913,231,86.6020325142,0.445223727265,-1.11022302463e-19,-0.00203028169353,20,200.0,200.0,0.0,-1.12331178492e-18,0.00203028169353,200.0
1.55757860129,-4.02184415277e-19,0.999989703677,232,86.6020325142,0.443132436727,2.93098878501e-17,2.93098878501e-17,20,200.0,200.0,0.0,-4.02184415277e-19,0.0,200.0
1.54709504761,-5.46986791065e-19,0.99999314685,233,86.6020325142,0.436379009657,-4.40758540776e-17,-4.40758540776e-17,20,200.0,200.0,0.0,-5.46986791065e-19,0.0,200.0
1.55775880147,-1.02856878444e-18,0.999992432697,234,86.6020325142,0.443248122544,-1.15241149956e-16,-1.15241149956e-16,20,200.0,200.0,0.0,-1.02856878444e-18,0.0,200.0
1.54435595262,0.00466827300921,0.999989544576,235,86.6020325142,0.434606964293,2.08499884025e-16,-0.00623096084966,20,200.0,200.0,0.0,-7.81086312759e-19,0.00623096084966,200.0
1.54300237375,0.00322065204469,0.99998829534,236,86.6020325142,0.433730111781,-5.21804821574e-18,-0.00821472283629,20,200.0,200.0,0.0,1.2679626695e-19,0.00821472283629,200.0
1.56192918268,0.00414507065117,0.999988966032,237,86.6020325142,0.445921712796,-1.93178806285e-17,-0.00369657477601,20,200.0,200.0,0.0,1.50721502574e-18,0.00369657477601,200.0
1.54225862733,0.00401008192186,0.999989170677,238,86.6020325142,0.433247983079,5.55111512313e-19,-0.00456267812168,20,200.0,200.0,0.0,2.86839350238e-19,0.00456267812168,200.0
1.54578505208,0.00995121032694,0.999988162849,239,86.6020325142,0.43553190562,2.44249065418e-17,-0.0108534285361,20,200.0,200.0,0.0,1.25321204316e-19,0.0108534285361,200.0
1.5510015156,-1.26119822052e-18,0.999987648566,240,86.6020325142,0.438900861369,9.78106484695e-17,9.78106484695e-17,20,200.0,200.0,0.0,-1.26119822052e-18,0.0,200.0
1.55597842766,0.00327467348453,0.999988557848,241,86.6020325142,0.442104561688,-5.21804821574e-17,-0.00323780201852,20,200.0,200.0,0.0,-2.36320948526e-19,0.00323780201852,200.0
1.56469655259,0.003781475504,0.999985243546,242,86.6020325142,0.447691909084,-7.88258347484e-18,-0.0032105772088,20,200.0,200.0,0.0,-2.55118263253e-18,0.0032105772088,200.0
1.56343769782,0.00602695904628,0.999979854507,243,86.6020325142,0.446887049232,-9.7699626167e-17,-0.00572561322441,20,200.0,200.0,0.0,5.65743858006e-19,0.00572561322441,200.0
1.57162924577,0.00432549022623,0.99998434303,244,86.6020325142,0.452112817446,-1.05804254247e-16,-0.00717075639101,20,200.0,200.0,0.0,-6.87704915829e-19,0.00717075639101,200.0
1.55594648395,0.00528573131025,0.999981890055,245,86.6020325142,0.442084031814,-2.51465515078e-17,-0.00433214273403,20,200.0,200.0,0.0,8.31503776574e-19,0.00433214273403,200.0
1.57722107816,0.00269897264583,0.999985392662,246,86.6020325142,0.455664487223,-3.73034936274e-17,-0.00270426909397,20,200.0,200.0,0.0,2.0803579526e-18,0.00270426909397,200.0
1.56611327347,0.00609645706999,0.999978181105,247,86.6020325142,0.44859692795,1.64868119157e-17,-0.00555676425759,20,200.0,200.0,0.0,5.87572291975e-19,0.00555676425759,200.0
1.56732476322,0.00262517840084,0.999982046027,248,86.6020325142,0.449370193476,-7.30526750203e-17,-0.00459154857197,20,200.0,200.0,0.0,8.34440600463e-19,0.00459154857197,200.0
1.57363712211,0.00593662298764,0.999980568022,249,86.6020325142,0.453389578377,-4.76285677564e-17,-0.00343224148053,20,200.0,200.0,0.0,6.97111006244e-19,0.00343224148053,200.0
