AverageReturn,ExplainedVariance,MinReturn,DualAfter,NumTrajs,MeanKL,AverageDiscountedReturn,Perplexity,LossBefore,DualBefore,Iteration,MaxReturn,Entropy,LossAfter,StdReturn
92.1363636364,0.639055422192,52.0,1.0800074440478626,44,0.002373121760305427,57.8542248015,1.20892165508,0.09141831026663035,1.0800074440478626,139,200.0,0.189728768112,0.08989665040534217,37.8829482564
107.026315789,0.775932509129,63.0,1.079263594414289,38,0.00195105726681429,64.0966498561,1.21581597669,0.08250774037808761,1.079263594414289,140,200.0,0.195415437129,0.08173792867346381,33.7627066467
86.829787234,0.757700987796,52.0,1.0789936211401896,47,0.0031585600899574225,56.205740451,1.20901958643,0.08767346908479692,1.0789936211401896,141,200.0,0.18980977202,0.08565059939516306,33.4010569007
89.3333333333,0.708516218564,51.0,1.0790999321298151,45,0.001838382757656527,57.5942589142,1.21554886367,0.07669960916763298,1.0790999321298151,142,194.0,0.195195714439,0.07566233279632134,30.0865418418
93.3720930233,0.769772477357,50.0,1.0802145343348515,43,0.0035323571765987533,59.1303458051,1.2168301705,0.08786115444299653,1.0802145343348515,143,186.0,0.196249256609,0.08592137524041817,31.4494968021
91.1777777778,0.785450651858,54.0,1.0780989515796078,45,0.0014479729335508497,57.8312249211,1.21335165604,0.06849675952007776,1.0780989515796078,144,194.0,0.193386493999,0.06783741830353265,34.5892011979
94.0465116279,0.774932505791,56.0,1.0798661373623093,43,0.002272410845610071,59.2218318847,1.21068228871,0.08863153985441379,1.0798661373623093,145,200.0,0.191184075658,0.08731731599781802,33.6741937549
95.2619047619,0.72010307482,56.0,1.0799097671599833,42,0.003094485323222902,59.6435308488,1.21817389953,0.09125359620008922,1.0799097671599833,146,167.0,0.197352933751,0.08972813988336811,32.7108977937
90.7777777778,0.810497870923,57.0,1.0772211885811678,45,0.002050291807535099,58.3760233218,1.21764162629,0.09499271682407198,1.0772211885811678,147,173.0,0.196915894705,0.09386244514444031,28.0427363452
93.5348837209,0.805154785066,57.0,1.0791050028156741,43,0.0031056598660167112,59.4896796264,1.21843215057,0.08288085370753406,1.0791050028156741,148,184.0,0.197564909786,0.08126267804839296,28.1989186971
84.0208333333,0.816479347549,54.0,1.0784587202631173,48,0.0036623824561974254,55.8188239862,1.21706914697,0.1030607591327582,1.0784587202631173,149,150.0,0.196445629948,0.10109339763771477,24.3665494611
90.8888888889,0.799091797542,53.0,1.0801139967676852,45,0.0032503769811304006,57.8825935723,1.21923900309,0.10641493940671887,1.0801139967676852,150,200.0,0.198226896165,0.10440160460394629,32.9337531837
86.4042553191,0.551217740903,52.0,1.0779984289489202,47,0.004252518582273932,56.4610591529,1.21738927417,0.10593837676176508,1.0779984289489202,151,200.0,0.196708626602,0.10380073034930684,28.9810353063
104.051282051,0.679844586615,53.0,1.0803637026948423,39,0.0030787163696495527,61.5227729313,1.21590125262,0.07524506298294228,1.0803637026948423,152,200.0,0.195485573516,0.07419326392880397,45.5231407584
97.4285714286,0.752631603612,43.0,1.0793625466859227,42,0.003193929087570477,60.1182013215,1.21481124751,0.09311063098266785,1.0793625466859227,153,200.0,0.19458871288,0.0913388449964159,36.982069566
91.1555555556,0.832133309012,55.0,1.0780197624391714,45,0.0033918126194451385,58.5149547004,1.21978506644,0.09627581377238123,1.0780197624391714,154,161.0,0.198674668176,0.09380552912399301,27.9538950222
92.1136363636,0.697978280271,49.0,1.0771312463240508,44,0.0020847571891603905,58.3953797385,1.20968698063,0.07238670808306662,1.0771312463240508,155,200.0,0.190361632451,0.07109270359563588,33.3904013896
92.0681818182,0.755012311356,51.0,1.0793628709111447,44,0.00774302945306372,58.0739089726,1.20786378985,0.07453331021026584,1.0793628709111447,156,199.0,0.188853336407,0.07226061956118823,36.1973113814
91.7045454545,0.744164216511,52.0,1.0804264591675867,44,0.0025214764854918294,57.8150678752,1.21020600183,0.08587069322437867,1.0804264591675867,157,200.0,0.190790594562,0.08468538337200196,37.4053833908
93.1627906977,0.0186686861843,56.0,1.0784337637532369,43,0.0029482979044861916,58.2242251523,1.21382673739,0.08460788961883076,1.0784337637532369,158,200.0,0.193777962014,0.08291231722258982,38.0268755833
96.8333333333,0.717995405706,56.0,1.0810417899025324,42,0.00398143838626563,59.8534558938,1.21586568805,0.08756215385077773,1.0810417899025324,159,200.0,0.195456323536,0.08579543312590734,37.3528329178
91.5454545455,0.479340426516,51.0,1.0798449654473838,44,0.002803927761331833,58.2384363485,1.2122278699,0.0871965956442845,1.0798449654473838,160,189.0,0.192459881447,0.08569792145710661,32.226086656
96.4523809524,0.657149263941,51.0,1.0785207784843285,42,0.0029244687993624004,59.9292669923,1.21101404219,0.08653593000906319,1.0785207784843285,161,183.0,0.191458060034,0.08494856526656944,35.0110202929
92.3636363636,0.764481216035,51.0,1.0764211605114693,44,0.003740209324049036,58.4057270487,1.21924723631,0.08418562935374964,1.0764211605114693,162,200.0,0.198233648892,0.08194896398759716,33.8681205085
86.2340425532,0.742895566197,51.0,1.0785765156992524,47,0.00182096229719657,55.932131971,1.21471526794,0.09206836604255135,1.0785765156992524,163,200.0,0.194509701954,0.09083064907247251,33.8332662469
94.4651162791,0.387679435808,49.0,1.0778355168974327,43,0.0033697505372680308,58.8341034739,1.21453787051,0.08883243813694693,1.0778355168974327,164,200.0,0.19436365095,0.08684062549848934,37.8481352416
109.621621622,0.723604597065,59.0,1.0795629256734696,37,0.004336125178535703,64.3343232705,1.21412229471,0.07444970394404272,1.0795629256734696,165,200.0,0.194021424555,0.07252245441969005,39.3819490488
96.3095238095,0.732013694389,46.0,1.0802295624535756,42,0.004309371678242768,59.6153392166,1.21633636122,0.07820022365039367,1.0802295624535756,166,195.0,0.195843358142,0.07642122511688981,37.5832334041
96.4285714286,0.76268469986,51.0,1.0798283413502303,42,0.0026443053295105495,59.6746159695,1.21845852792,0.0922893691413466,1.0798283413502303,167,188.0,0.197586558146,0.09064023248161125,36.5618477034
97.8095238095,0.783460206689,48.0,1.079626304623943,42,0.0032505646032938746,60.2594547259,1.21039089096,0.08948267148035619,1.079626304623943,168,200.0,0.190943357822,0.08789066268566215,36.6198216526
95.7619047619,0.575759642458,51.0,1.077647296638511,42,0.0029033941302255405,59.8534010569,1.21586219325,0.10259207995415005,1.077647296638511,169,200.0,0.195453449202,0.10050137339301762,33.3586638449
89.8888888889,0.804147208959,57.0,1.0797370830897592,45,0.0032512308721859644,58.0218397015,1.21392315909,0.08955369085865302,1.0797370830897592,170,177.0,0.193857394994,0.08771199383293786,27.9684125178
94.488372093,0.744842124481,49.0,1.0797356086301053,43,0.0031141030703182096,59.3752205566,1.21429893893,0.08031721058677185,1.0797356086301053,171,200.0,0.194166905268,0.07877090075668752,33.5222051316
87.2173913043,0.83805032407,49.0,1.0783905647744763,46,0.00356231632930754,57.1294411755,1.2167399055,0.10112296151947688,1.0783905647744763,172,150.0,0.19617507342,0.09845820456593966,25.0667916848
84.1875,0.840783856661,54.0,1.0789770619027206,48,0.0022313423407191173,55.6441154108,1.2185924813,0.09451280479490992,1.0789770619027206,173,156.0,0.197696488862,0.09307878464970293,26.9649898402
96.7142857143,0.780616393363,52.0,1.080348528449681,42,0.00400783244704145,60.1990687251,1.21432979294,0.09046447640292804,1.080348528449681,174,200.0,0.194192313854,0.08799675944887674,33.7429256884
103.461538462,0.682696366007,49.0,1.0798209791794071,39,0.0028085043564949146,61.7245555078,1.21844774115,0.0742392201833744,1.0798209791794071,175,200.0,0.197577705309,0.0729427567668943,42.2700998487
103.538461538,0.776959118075,53.0,1.0804738694272893,39,0.0026697675301507835,62.3964726379,1.2076891929,0.0840909425682815,1.0804738694272893,176,181.0,0.188708775758,0.08262616696296252,36.5077063546
91.75,0.721627231991,55.0,1.0774702125210518,44,0.0030745983245143976,58.3018289087,1.21758497523,0.08693349409846127,1.0774702125210518,177,200.0,0.196869368386,0.0852480664070206,33.4651277112
87.9130434783,0.761854004503,55.0,1.0778180349886726,46,0.0035407645928356435,57.0488447162,1.21427085621,0.0755237772199927,1.0778180349886726,178,191.0,0.194143778307,0.07389777568455333,29.7619731748
93.5813953488,0.74176795464,55.0,1.0784021446676155,43,0.0030244195620995787,58.9007977578,1.21221872714,0.07420419202154563,1.0784021446676155,179,196.0,0.1924523393,0.07260810395789871,34.6022129674
96.023255814,0.748108750747,58.0,1.0772245611935192,43,0.001989346875461775,60.0859862453,1.22086695917,0.10478764984788545,1.0772245611935192,180,200.0,0.199561228645,0.10319241833526889,32.8431709458
96.880952381,0.761617430963,54.0,1.0799955133226473,42,0.0014581982535857147,60.2584604279,1.22017792446,0.08911850283958514,1.0799955133226473,181,200.0,0.19899668783,0.08812381051167972,33.9524894809
88.5652173913,0.74896642048,52.0,1.0767363087406203,46,0.004424108053300691,57.5925794477,1.21586317222,0.09039927752035957,1.0767363087406203,182,167.0,0.195454254367,0.08734281468272909,26.6659302041
87.3695652174,0.804723542844,53.0,1.078032368419336,46,0.0013419704433594388,56.8681736515,1.21292470175,0.08788816317159166,1.078032368419336,183,163.0,0.193034551987,0.08675333399235505,28.3988354749
100.575,0.726217427847,56.0,1.0778603982964297,40,0.004524922861546185,61.3605519567,1.20814763257,0.08480281466785998,1.0778603982964297,184,200.0,0.189088304439,0.08236818620758542,36.4327376819
99.487804878,0.720229186704,57.0,1.0786241472812343,41,0.002044797552728092,60.2127683493,1.21750136735,0.08482603797948972,1.0786241472812343,185,200.0,0.196800699058,0.08371734754706958,42.600882821
103.769230769,0.636173677402,48.0,1.0778599460010378,39,0.0023979763840963897,62.217653514,1.20829714462,0.08054328192613189,1.0778599460010378,186,200.0,0.189212049911,0.07933250408294479,39.2810135767
109.918918919,0.723781375267,55.0,1.0785715107517995,37,0.0024687530304467165,64.5133390704,1.21155914019,0.08466197078557335,1.0785715107517995,187,200.0,0.19190807576,0.08300633242420907,38.981893495
95.4285714286,0.75763416887,56.0,1.0794667534051237,42,0.004184407543903177,59.5840111264,1.21641617803,0.07559126381327058,1.0794667534051237,188,200.0,0.195908976658,0.07433522925212412,34.7118360884
101.55,0.758428304221,55.0,1.0800903764057306,40,0.0031100844870147457,61.6625811141,1.21485246646,0.08268099791133852,1.0800903764057306,189,193.0,0.194622642634,0.08111338061744355,37.6536518813
84.2291666667,0.616898121915,51.0,1.0773863908284875,48,0.002367053601562224,55.7089658865,1.20819220308,0.08923572983058667,1.0773863908284875,190,200.0,0.189125195369,0.08800916892108855,27.4182417861
96.8095238095,0.788000895431,47.0,1.0793001999013139,42,0.0036603260329530814,60.6385750798,1.21346199019,0.09437908314971827,1.0793001999013139,191,173.0,0.193477423229,0.09190589343275408,29.1786272852
91.1818181818,0.793170770157,48.0,1.080708207067797,44,0.002178474775595675,57.9568227725,1.21133186295,0.0771837482805559,1.080708207067797,192,198.0,0.191720467453,0.07576264821021557,33.4040503309
98.1219512195,0.70359821743,51.0,1.0798584701280172,41,0.002460425461352226,60.6251725108,1.21765075383,0.08437513976086379,1.0798584701280172,193,193.0,0.196923390756,0.08335943542336068,34.4576057107
89.0869565217,0.786110942115,47.0,1.080556857154737,46,0.0014449531262604885,56.7886767303,1.21195252223,0.07865420317168859,1.080556857154737,194,195.0,0.192232713801,0.07788134862888656,35.7563166125
91.5454545455,0.411142880376,59.0,1.077494991931779,44,0.0028303926033165206,58.9312032536,1.21167826416,0.09081168844561101,1.077494991931779,195,161.0,0.192006393794,0.08873218433037745,25.2122395831
94.3953488372,0.766592351824,43.0,1.0803421200883627,43,0.004388245925130495,59.1817779816,1.21252411343,0.10155059095864086,1.0803421200883627,196,189.0,0.192704230993,0.09851512645461627,34.2827772442
92.1590909091,0.69726177198,54.0,1.0790435792580215,44,0.0021830228695871277,58.4447859907,1.21404257862,0.08058703778717638,1.0790435792580215,197,190.0,0.193955765021,0.0795277970533911,32.4415160375
89.8666666667,0.506877939388,47.0,1.0774992707889093,45,0.002880581707409105,57.976706013,1.21232293882,0.0847308514319683,1.0774992707889093,198,200.0,0.192538303329,0.08304576176380883,28.4156451429
104.282051282,0.73565837563,46.0,1.0793147526628037,39,0.0030877871060523113,62.4380793318,1.21474567095,0.07879718679172919,1.0793147526628037,199,200.0,0.194534730557,0.07660557221940628,38.7456854292
87.1956521739,0.758270465932,50.0,1.0787018826435777,46,0.0038083828893067497,56.6229357021,1.22103064692,0.09992108849669844,1.0787018826435777,200,200.0,0.199695294663,0.09733409022870679,30.8069864784
105.615384615,0.667715883362,56.0,1.0793317108105847,39,0.0015431137917751839,61.7288116091,1.20885784489,0.07402415201093075,1.0793317108105847,201,200.0,0.189675983979,0.07315957779052086,48.6381803096
89.7111111111,0.766420542736,49.0,1.0777311135609253,45,0.0037644711173608156,57.7407769528,1.21764458112,0.097197413132235,1.0777311135609253,202,161.0,0.196918321385,0.094955923432372,29.3966152415
83.9387755102,0.816103911285,51.0,1.0785324943099672,49,0.0014285191458976048,55.4038941558,1.21714989218,0.09054173886299215,1.0785324943099672,203,200.0,0.196511971728,0.0891545550212107,28.7397954655
92.3409090909,0.60139145174,54.0,1.0768259991070888,44,0.002365725103726232,59.0143924579,1.21485392928,0.0913377025402019,1.0768259991070888,204,161.0,0.194623846749,0.08970688336807109,27.538356046
85.6808510638,0.755322959928,49.0,1.0770569307506277,47,0.00229624665436322,56.3421792814,1.21541674333,0.09886422194157603,1.0770569307506277,205,200.0,0.195087016605,0.09711767732300625,27.3052924361
89.8,0.757300599561,57.0,1.0767762372585443,45,0.001867607844571654,57.5888632026,1.20900326283,0.0964545497023469,1.0767762372585443,206,200.0,0.189796270415,0.0948385258912259,31.7739236202
85.3404255319,0.758249841683,41.0,1.0792435700877643,47,0.0018012828786897015,55.289999656,1.21016940566,0.09401669174087413,1.0792435700877643,207,200.0,0.190760354489,0.09279698446326193,34.7282928349
82.2653061224,0.754860689243,47.0,1.0783558516392504,49,0.0025355981066289366,54.7045192979,1.21943575815,0.10487016212905584,1.0783558516392504,208,200.0,0.19838825844,0.10320106421374226,28.4918717447
89.8,0.749219748602,51.0,1.077123166361737,45,0.0027587523671102907,57.4890375075,1.21397073251,0.08374198651960882,1.077123166361737,209,184.0,0.193896584034,0.082186937074868,32.2204903749
92.4222222222,0.739891396736,49.0,1.0810135184072829,45,0.0011934175935152907,57.704355001,1.2165792229,0.08640697928283933,1.0810135184072829,210,183.0,0.196043004756,0.08573660348005734,39.2702821702
97.6829268293,0.521933875243,51.0,1.0787182303960887,41,0.003060394363927453,59.7494715935,1.21816061651,0.09080342224148552,1.0787182303960887,211,200.0,0.197342029649,0.0889841735903285,39.9990481743
100.4,0.778937880762,51.0,1.0814621374804607,40,0.0013135174082814078,60.8441354834,1.20987901563,0.07664607786634221,1.0814621374804607,212,200.0,0.190520367529,0.07551247133514094,40.7840655158
82.0204081633,0.169681379325,53.0,1.0783247974358317,49,0.0018372186745944119,55.0049563381,1.2199358507,0.09843035714961218,1.0783247974358317,213,153.0,0.198798275967,0.0973116671066644,23.5393632948
97.8292682927,0.692239083425,52.0,1.079044522874706,41,0.0029861615092252234,60.3975463153,1.21774595826,0.07786448959601322,1.079044522874706,214,195.0,0.19700157468,0.07635338605263414,35.8185824773
81.12,0.786371125262,52.0,1.0803072746541098,50,0.002574813932338903,54.1660417214,1.21679767494,0.08653005485443452,1.0803072746541098,215,179.0,0.196222551166,0.0848400203443874,28.1322875003
83.6458333333,-1.18192985124,50.0,1.0778749598047717,48,0.002644576575475122,55.6837229645,1.2171882748,0.09661535730341875,1.0778749598047717,216,157.0,0.196543506064,0.09515622320899475,23.8174389745
87.7826086957,0.718143981961,52.0,1.0797145442730514,46,0.0025316046734450382,56.4623082454,1.21626624842,0.08280259332003648,1.0797145442730514,217,194.0,0.195785713868,0.08156088380307606,34.6246412905
96.5476190476,0.728748411662,54.0,1.0802657590951803,42,0.0032312690773494504,59.8088383527,1.20953193893,0.08160550517049575,1.0802657590951803,218,200.0,0.190233457439,0.0803058530789333,36.6568400562
91.1818181818,0.793819256397,55.0,1.0786324346937866,44,0.002269726385185646,58.0845445977,1.21112237751,0.08850626463597819,1.0786324346937866,219,182.0,0.191547514383,0.08711498374218887,32.1235347931
89.5111111111,0.824550772434,49.0,1.0791801978245885,45,0.003033625278356086,57.2906837033,1.2171234577,0.08280573594576883,1.0791801978245885,220,200.0,0.196490253146,0.08139760760892636,33.3530756351
94.2558139535,-0.0848538593644,47.0,1.078833420494753,43,0.001970907748872008,58.8932623748,1.20673143536,0.07245379779051805,1.078833420494753,221,192.0,0.18791541144,0.07113617612153794,36.4366880169
98.243902439,0.740531371438,59.0,1.0782110129005122,41,0.0032946044739102245,60.9381142232,1.21768746249,0.09167997889810983,1.0782110129005122,222,186.0,0.196953537419,0.09003435645366353,32.2155700031
94.1860465116,0.725757875392,51.0,1.0791237479062696,43,0.0019322375595973214,58.5933882661,1.21677079438,0.08058614848017434,1.0791237479062696,223,200.0,0.19620045969,0.07952358175380961,38.8666508653
95.5,0.747797610383,52.0,1.0788316388793378,42,0.0027396856585704455,59.1494205164,1.20816413163,0.07747020696849295,1.0788316388793378,224,200.0,0.189101960838,0.07608687729927155,38.3705306068
87.0652173913,0.740386577825,50.0,1.0791951335442744,46,0.0022030439056934894,55.9189840671,1.21283044336,0.07796159068367754,1.0791951335442744,225,200.0,0.192956837302,0.07649370074581054,36.357166732
86.2978723404,0.745720670957,47.0,1.0774538348081235,47,0.004063265853760599,56.4441540068,1.2125531734,0.07935498558993655,1.0774538348081235,226,200.0,0.192728197216,0.07762487051669155,29.1656420523
89.8222222222,0.751396013185,48.0,1.0771159449948429,45,0.003375680090407082,57.2111314136,1.21281545189,0.08229947537761086,1.0771159449948429,227,171.0,0.1929444765,0.08072514289788706,34.1937543933
93.8139534884,0.759434665367,57.0,1.077880508876033,43,0.002883834617353378,59.0090664013,1.21442466708,0.0809754152498989,1.077880508876033,228,191.0,0.19427043961,0.07937984651894915,33.8445528673
89.847826087,0.767658361371,51.0,1.0776808503372,46,0.0007845877687514124,57.6924612892,1.21443613385,0.07742296944660432,1.0776808503372,229,200.0,0.194279881708,0.07700132240910804,31.6687799845
82.1632653061,0.828778261173,50.0,1.0776592077764886,49,0.0029553823560944455,55.1216339563,1.21584314711,0.09472735297897697,1.0776592077764886,230,155.0,0.195437784361,0.09289170345550903,22.9945396702
83.9791666667,0.649724269821,52.0,1.0800889709053105,48,0.0025190466664030166,54.9650747597,1.21302932871,0.08575995559008597,1.0800889709053105,231,200.0,0.193120808326,0.08442956760382152,33.4467796054
100.925,0.501641696588,52.0,1.0794973025234709,40,0.0021479063719385245,61.452209997,1.21756766158,0.07939647233907184,1.0794973025234709,232,200.0,0.196855148622,0.0781243065854006,36.8411369939
90.6444444444,0.763022617109,47.0,1.0777840830949812,45,0.0026457977400344878,57.6248082827,1.21319634812,0.07036159438568623,1.0777840830949812,233,200.0,0.19325848671,0.06912983023932938,34.6866324271
86.2127659574,0.778083073292,44.0,1.0781899745561103,47,0.0025650826924253664,55.7259878806,1.21276650207,0.08126362222267838,1.0781899745561103,234,200.0,0.192904115199,0.07989795448019091,34.8339136354
88.9130434783,0.705768206546,50.0,1.0781559858573382,46,0.003124847640217088,57.3721359814,1.21480038388,0.09042174608753516,1.0781559858573382,235,200.0,0.194579770195,0.08877467504303285,30.5435014699
95.7619047619,0.686902981876,53.0,1.0775002154321662,42,0.0036745485879428295,59.6161608681,1.21516026262,0.08346517276118949,1.0775002154321662,236,200.0,0.194875971483,0.08170240305717974,35.3437604945
91.2,0.752257416924,50.0,1.0788765028101235,45,0.0004186669708571509,57.8159280309,1.21122405073,0.07767118062823156,1.0788765028101235,237,194.0,0.19163146045,0.0774246155115734,35.1179599509
85.4255319149,0.776408749906,56.0,1.077442280266241,47,0.0017551816547163725,56.2125168034,1.22117892457,0.10249419399887225,1.077442280266241,238,200.0,0.199816723766,0.10148746881220465,27.6357344069
87.3695652174,0.765407335561,45.0,1.076210258135149,46,0.0015675803933531427,56.9241598182,1.21851240617,0.09340219917783973,1.076210258135149,239,200.0,0.197630775544,0.09233284884954468,28.810745803
87.847826087,0.676335133556,49.0,1.0805413383189424,46,0.001805484139995759,55.9682832893,1.21889542706,0.0810134991982137,1.0805413383189424,240,200.0,0.197945060977,0.0801150131229428,38.6994929701
92.6818181818,0.529470010986,44.0,1.0786477773980399,44,0.002309115460946848,57.6876371499,1.2121371975,0.06866950737532838,1.0786477773980399,241,200.0,0.192385080501,0.06745909777435843,40.5410974014
104.666666667,0.71720143566,55.0,1.0783855494480854,39,0.0029359415782324004,62.5029885221,1.21193888146,0.07973045479576203,1.0783855494480854,242,200.0,0.192221458534,0.07813191860566018,39.9097271951
91.6818181818,0.748142228034,57.0,1.076851372058418,44,0.001591310693091844,58.5373515874,1.22068146052,0.09294212203876669,1.076851372058418,243,200.0,0.199409277,0.09192990808527435,30.8182153392
93.6744186047,0.687505275955,49.0,1.0762079218126108,43,0.002140026721688996,59.0136983172,1.21123736787,0.08582937174486592,1.0762079218126108,244,194.0,0.191642455168,0.08439021811709174,32.8135826459
92.0,0.785417777809,56.0,1.0773932406700233,44,0.006369174599501157,58.6879658581,1.21093012914,0.10604180371456469,1.0773932406700233,245,174.0,0.191388766078,0.10287787608308344,29.8077171216
84.5208333333,0.764847853108,47.0,1.0784609643130871,48,0.0019882761783636964,55.1043815436,1.21686295482,0.09635352748786342,1.0784609643130871,246,196.0,0.196276198641,0.09493894687429767,33.6984109315
92.25,0.69951492942,51.0,1.0780968044254138,44,0.0023905434828732108,58.7642812562,1.22015266685,0.07978930075412155,1.0780968044254138,247,200.0,0.198975987678,0.0786015500296039,30.8081490105
87.4130434783,0.818107352343,47.0,1.0770118705777567,46,0.002425745995414711,56.8872157675,1.21596591738,0.09803382143907913,1.0770118705777567,248,153.0,0.195538754682,0.095679535919609,27.9864688477
95.0,0.658476354447,57.0,1.0788749749356825,43,0.002777109359329524,59.2742865876,1.21365120805,0.08373484429399224,1.0788749749356825,249,195.0,0.193633343324,0.08205134562747508,35.9236917355
